wl,mean,Temp,ID,Site,Sample_Type,Analysis_Type,Date,Rep
676.0,2.033917629255991,15.9,AC9_071319_lim_fil_c_1_T15_9,lim,fil,c,071319,1
715.0,1.7741844514501868,15.9,AC9_071319_lim_fil_c_1_T15_9,lim,fil,c,071319,1
412.0,10.695799605911333,11.0,AC9_071319_lim_fil_c_3_T11_0,lim,fil,c,071319,3
440.0,8.047596527093596,11.0,AC9_071319_lim_fil_c_3_T11_0,lim,fil,c,071319,3
488.0,5.755920837438421,11.0,AC9_071319_lim_fil_c_3_T11_0,lim,fil,c,071319,3
510.0,5.122118596059112,11.0,AC9_071319_lim_fil_c_3_T11_0,lim,fil,c,071319,3
532.0,4.59933022167488,11.0,AC9_071319_lim_fil_c_3_T11_0,lim,fil,c,071319,3
555.0,4.14567344827586,11.0,AC9_071319_lim_fil_c_3_T11_0,lim,fil,c,071319,3
650.0,3.0571561330049284,11.0,AC9_071319_lim_fil_c_3_T11_0,lim,fil,c,071319,3
676.0,2.92170339901478,11.0,AC9_071319_lim_fil_c_3_T11_0,lim,fil,c,071319,3
715.0,2.641852463054188,11.0,AC9_071319_lim_fil_c_3_T11_0,lim,fil,c,071319,3
412.0,10.771234346793339,11.0,AC9_071319_lim_raw_a_1_T11_0,lim,raw,a,071319,1
440.0,7.633875083135383,11.0,AC9_071319_lim_raw_a_1_T11_0,lim,raw,a,071319,1
488.0,5.02558275534442,11.0,AC9_071319_lim_raw_a_1_T11_0,lim,raw,a,071319,1
510.0,4.282670356294537,11.0,AC9_071319_lim_raw_a_1_T11_0,lim,raw,a,071319,1
532.0,3.6788666745843264,11.0,AC9_071319_lim_raw_a_1_T11_0,lim,raw,a,071319,1
555.0,3.2198143705463185,11.0,AC9_071319_lim_raw_a_1_T11_0,lim,raw,a,071319,1
650.0,2.2106348218527305,11.0,AC9_071319_lim_raw_a_1_T11_0,lim,raw,a,071319,1
676.0,2.1382156057007125,11.0,AC9_071319_lim_raw_a_1_T11_0,lim,raw,a,071319,1
715.0,1.785019287410926,11.0,AC9_071319_lim_raw_a_1_T11_0,lim,raw,a,071319,1
412.0,11.002352442159381,9.4,AC9_071319_lim_raw_a_1_T9_4,lim,raw,a,071319,1
440.0,7.848393804627258,9.4,AC9_071319_lim_raw_a_1_T9_4,lim,raw,a,071319,1
488.0,5.226651568123389,9.4,AC9_071319_lim_raw_a_1_T9_4,lim,raw,a,071319,1
510.0,4.475488611825195,9.4,AC9_071319_lim_raw_a_1_T9_4,lim,raw,a,071319,1
532.0,3.8656188946015413,9.4,AC9_071319_lim_raw_a_1_T9_4,lim,raw,a,071319,1
555.0,3.40448940874036,9.4,AC9_071319_lim_raw_a_1_T9_4,lim,raw,a,071319,1
650.0,2.3880223907455007,9.4,AC9_071319_lim_raw_a_1_T9_4,lim,raw,a,071319,1
676.0,2.3151935732647835,9.4,AC9_071319_lim_raw_a_1_T9_4,lim,raw,a,071319,1
715.0,1.952708997429305,9.4,AC9_071319_lim_raw_a_1_T9_4,lim,raw,a,071319,1
412.0,10.949800690537092,9.7,AC9_071319_lim_raw_a_1_T9_7,lim,raw,a,071319,1
440.0,7.792557416879803,9.7,AC9_071319_lim_raw_a_1_T9_7,lim,raw,a,071319,1
488.0,5.168011713554983,9.7,AC9_071319_lim_raw_a_1_T9_7,lim,raw,a,071319,1
510.0,4.415757723785164,9.7,AC9_071319_lim_raw_a_1_T9_7,lim,raw,a,071319,1
532.0,3.806131943734016,9.7,AC9_071319_lim_raw_a_1_T9_7,lim,raw,a,071319,1
555.0,3.3442771355498735,9.7,AC9_071319_lim_raw_a_1_T9_7,lim,raw,a,071319,1
650.0,2.323532173913043,9.7,AC9_071319_lim_raw_a_1_T9_7,lim,raw,a,071319,1
676.0,2.250626879795397,9.7,AC9_071319_lim_raw_a_1_T9_7,lim,raw,a,071319,1
715.0,1.8881557289002555,9.7,AC9_071319_lim_raw_a_1_T9_7,lim,raw,a,071319,1
412.0,17.34844781472683,11.0,AC9_071319_lim_raw_c_1_T11_0,lim,raw,c,071319,1
440.0,13.974039477434685,11.0,AC9_071319_lim_raw_c_1_T11_0,lim,raw,c,071319,1
488.0,10.890161923990512,11.0,AC9_071319_lim_raw_c_1_T11_0,lim,raw,c,071319,1
510.0,9.986553491686449,11.0,AC9_071319_lim_raw_c_1_T11_0,lim,raw,c,071319,1
532.0,9.252947363420434,11.0,AC9_071319_lim_raw_c_1_T11_0,lim,raw,c,071319,1
555.0,8.51718277909739,11.0,AC9_071319_lim_raw_c_1_T11_0,lim,raw,c,071319,1
650.0,6.8181308076009515,11.0,AC9_071319_lim_raw_c_1_T11_0,lim,raw,c,071319,1
676.0,6.452784418052253,11.0,AC9_071319_lim_raw_c_1_T11_0,lim,raw,c,071319,1
715.0,6.003728764845607,11.0,AC9_071319_lim_raw_c_1_T11_0,lim,raw,c,071319,1
412.0,18.526575321336765,9.4,AC9_071319_lim_raw_c_1_T9_4,lim,raw,c,071319,1
440.0,15.088380282776331,9.4,AC9_071319_lim_raw_c_1_T9_4,lim,raw,c,071319,1
488.0,11.90529462724936,9.4,AC9_071319_lim_raw_c_1_T9_4,lim,raw,c,071319,1
510.0,10.941892776349617,9.4,AC9_071319_lim_raw_c_1_T9_4,lim,raw,c,071319,1
532.0,10.116210796915157,9.4,AC9_071319_lim_raw_c_1_T9_4,lim,raw,c,071319,1
555.0,9.37043714652956,9.4,AC9_071319_lim_raw_c_1_T9_4,lim,raw,c,071319,1
650.0,7.471837609254498,9.4,AC9_071319_lim_raw_c_1_T9_4,lim,raw,c,071319,1
676.0,7.175810334190227,9.4,AC9_071319_lim_raw_c_1_T9_4,lim,raw,c,071319,1
715.0,6.655072596401019,9.4,AC9_071319_lim_raw_c_1_T9_4,lim,raw,c,071319,1
412.0,18.086214680306906,9.7,AC9_071319_lim_raw_c_1_T9_7,lim,raw,c,071319,1
440.0,14.65941649616367,9.7,AC9_071319_lim_raw_c_1_T9_7,lim,raw,c,071319,1
488.0,11.48356332480818,9.7,AC9_071319_lim_raw_c_1_T9_7,lim,raw,c,071319,1
510.0,10.522067519181585,9.7,AC9_071319_lim_raw_c_1_T9_7,lim,raw,c,071319,1
532.0,9.693677416879794,9.7,AC9_071319_lim_raw_c_1_T9_7,lim,raw,c,071319,1
555.0,8.950692915601019,9.7,AC9_071319_lim_raw_c_1_T9_7,lim,raw,c,071319,1
650.0,7.044597365728903,9.7,AC9_071319_lim_raw_c_1_T9_7,lim,raw,c,071319,1
676.0,6.753603785166237,9.7,AC9_071319_lim_raw_c_1_T9_7,lim,raw,c,071319,1
715.0,6.230710613810742,9.7,AC9_071319_lim_raw_c_1_T9_7,lim,raw,c,071319,1
412.0,0.26734465437788024,21.5,AC9_071519_roc_cal_a_1_T21_5,roc,cal,a,071519,1
440.0,0.2102530184331796,21.5,AC9_071519_roc_cal_a_1_T21_5,roc,cal,a,071519,1
488.0,0.18524317972350232,21.5,AC9_071519_roc_cal_a_1_T21_5,roc,cal,a,071519,1
510.0,0.18215617511520735,21.5,AC9_071519_roc_cal_a_1_T21_5,roc,cal,a,071519,1
532.0,0.1770406912442396,21.5,AC9_071519_roc_cal_a_1_T21_5,roc,cal,a,071519,1
555.0,0.17197029953917048,21.5,AC9_071519_roc_cal_a_1_T21_5,roc,cal,a,071519,1
650.0,0.18149006912442375,21.5,AC9_071519_roc_cal_a_1_T21_5,roc,cal,a,071519,1
676.0,0.1815658294930876,21.5,AC9_071519_roc_cal_a_1_T21_5,roc,cal,a,071519,1
715.0,0.19027260368663595,21.5,AC9_071519_roc_cal_a_1_T21_5,roc,cal,a,071519,1
412.0,0.2620737572254335,21.5,AC9_071519_roc_cal_a_3_T21_5,roc,cal,a,071519,3
440.0,0.2083523988439306,21.5,AC9_071519_roc_cal_a_3_T21_5,roc,cal,a,071519,3
488.0,0.18306791907514464,21.5,AC9_071519_roc_cal_a_3_T21_5,roc,cal,a,071519,3
510.0,0.1808895664739884,21.5,AC9_071519_roc_cal_a_3_T21_5,roc,cal,a,071519,3
532.0,0.1756725722543351,21.5,AC9_071519_roc_cal_a_3_T21_5,roc,cal,a,071519,3
555.0,0.17015491329479765,21.5,AC9_071519_roc_cal_a_3_T21_5,roc,cal,a,071519,3
650.0,0.1807377745664739,21.5,AC9_071519_roc_cal_a_3_T21_5,roc,cal,a,071519,3
676.0,0.18071069364161868,21.5,AC9_071519_roc_cal_a_3_T21_5,roc,cal,a,071519,3
715.0,0.1875076878612716,21.5,AC9_071519_roc_cal_a_3_T21_5,roc,cal,a,071519,3
412.0,0.2777295737704921,20.6,AC9_071519_roc_cal_a_4_T20_6,roc,cal,a,071519,4
440.0,0.2233062295081968,20.6,AC9_071519_roc_cal_a_4_T20_6,roc,cal,a,071519,4
488.0,0.19426409836065567,20.6,AC9_071519_roc_cal_a_4_T20_6,roc,cal,a,071519,4
510.0,0.19035963934426228,20.6,AC9_071519_roc_cal_a_4_T20_6,roc,cal,a,071519,4
532.0,0.18473193442622945,20.6,AC9_071519_roc_cal_a_4_T20_6,roc,cal,a,071519,4
555.0,0.17971075409836054,20.6,AC9_071519_roc_cal_a_4_T20_6,roc,cal,a,071519,4
650.0,0.18804003278688533,20.6,AC9_071519_roc_cal_a_4_T20_6,roc,cal,a,071519,4
676.0,0.18806947540983607,20.6,AC9_071519_roc_cal_a_4_T20_6,roc,cal,a,071519,4
715.0,0.19508596721311472,20.6,AC9_071519_roc_cal_a_4_T20_6,roc,cal,a,071519,4
412.0,-0.5291087327188942,21.5,AC9_071519_roc_cal_c_1_T21_5,roc,cal,c,071519,1
440.0,-0.3171535023041474,21.5,AC9_071519_roc_cal_c_1_T21_5,roc,cal,c,071519,1
488.0,-0.17324827188940084,21.5,AC9_071519_roc_cal_c_1_T21_5,roc,cal,c,071519,1
510.0,-0.13435499999999992,21.5,AC9_071519_roc_cal_c_1_T21_5,roc,cal,c,071519,1
532.0,-0.11409718894009215,21.5,AC9_071519_roc_cal_c_1_T21_5,roc,cal,c,071519,1
555.0,-0.11763057603686633,21.5,AC9_071519_roc_cal_c_1_T21_5,roc,cal,c,071519,1
650.0,-0.10621852534562212,21.5,AC9_071519_roc_cal_c_1_T21_5,roc,cal,c,071519,1
676.0,-0.09655589861751153,21.5,AC9_071519_roc_cal_c_1_T21_5,roc,cal,c,071519,1
715.0,-0.09428792626728114,21.5,AC9_071519_roc_cal_c_1_T21_5,roc,cal,c,071519,1
412.0,-0.31619872832369944,21.5,AC9_071519_roc_cal_c_3_T21_5,roc,cal,c,071519,3
440.0,-0.12229459537572253,21.5,AC9_071519_roc_cal_c_3_T21_5,roc,cal,c,071519,3
488.0,0.024043901734104048,21.5,AC9_071519_roc_cal_c_3_T21_5,roc,cal,c,071519,3
510.0,0.07492095375722542,21.5,AC9_071519_roc_cal_c_3_T21_5,roc,cal,c,071519,3
532.0,0.17101583815028906,21.5,AC9_071519_roc_cal_c_3_T21_5,roc,cal,c,071519,3
555.0,0.14975676300578028,21.5,AC9_071519_roc_cal_c_3_T21_5,roc,cal,c,071519,3
650.0,0.31995650289017336,21.5,AC9_071519_roc_cal_c_3_T21_5,roc,cal,c,071519,3
676.0,0.2035085260115607,21.5,AC9_071519_roc_cal_c_3_T21_5,roc,cal,c,071519,3
715.0,0.2584175722543352,21.5,AC9_071519_roc_cal_c_3_T21_5,roc,cal,c,071519,3
412.0,-0.13610524590163936,20.6,AC9_071519_roc_cal_c_4_T20_6,roc,cal,c,071519,4
440.0,0.05650131147540983,20.6,AC9_071519_roc_cal_c_4_T20_6,roc,cal,c,071519,4
488.0,0.210402393442623,20.6,AC9_071519_roc_cal_c_4_T20_6,roc,cal,c,071519,4
510.0,0.29148396721311465,20.6,AC9_071519_roc_cal_c_4_T20_6,roc,cal,c,071519,4
532.0,0.4138033442622949,20.6,AC9_071519_roc_cal_c_4_T20_6,roc,cal,c,071519,4
555.0,0.3604073442622952,20.6,AC9_071519_roc_cal_c_4_T20_6,roc,cal,c,071519,4
650.0,0.5228590819672133,20.6,AC9_071519_roc_cal_c_4_T20_6,roc,cal,c,071519,4
676.0,0.42769672131147546,20.6,AC9_071519_roc_cal_c_4_T20_6,roc,cal,c,071519,4
715.0,0.4739518688524593,20.6,AC9_071519_roc_cal_c_4_T20_6,roc,cal,c,071519,4
412.0,7.7833116081871285,19.6,AC9_071519_roc_fil_a_1_T19_6,roc,fil,a,071519,1
440.0,4.432740584795321,19.6,AC9_071519_roc_fil_a_1_T19_6,roc,fil,a,071519,1
488.0,2.089805350877192,19.6,AC9_071519_roc_fil_a_1_T19_6,roc,fil,a,071519,1
510.0,1.5769830116959072,19.6,AC9_071519_roc_fil_a_1_T19_6,roc,fil,a,071519,1
532.0,1.202542748538011,19.6,AC9_071519_roc_fil_a_1_T19_6,roc,fil,a,071519,1
555.0,0.9193923391812868,19.6,AC9_071519_roc_fil_a_1_T19_6,roc,fil,a,071519,1
650.0,0.4081089766081869,19.6,AC9_071519_roc_fil_a_1_T19_6,roc,fil,a,071519,1
676.0,0.3575367251461989,19.6,AC9_071519_roc_fil_a_1_T19_6,roc,fil,a,071519,1
715.0,0.2859573684210525,19.6,AC9_071519_roc_fil_a_1_T19_6,roc,fil,a,071519,1
412.0,7.8204892682926825,19.3,AC9_071519_roc_fil_a_2_T19_3,roc,fil,a,071519,2
440.0,4.455099908536598,19.3,AC9_071519_roc_fil_a_2_T19_3,roc,fil,a,071519,2
488.0,2.100732682926828,19.3,AC9_071519_roc_fil_a_2_T19_3,roc,fil,a,071519,2
510.0,1.5848215243902442,19.3,AC9_071519_roc_fil_a_2_T19_3,roc,fil,a,071519,2
532.0,1.2095120121951222,19.3,AC9_071519_roc_fil_a_2_T19_3,roc,fil,a,071519,2
555.0,0.9249461280487804,19.3,AC9_071519_roc_fil_a_2_T19_3,roc,fil,a,071519,2
650.0,0.4108277439024391,19.3,AC9_071519_roc_fil_a_2_T19_3,roc,fil,a,071519,2
676.0,0.3595707012195121,19.3,AC9_071519_roc_fil_a_2_T19_3,roc,fil,a,071519,2
715.0,0.287745457317073,19.3,AC9_071519_roc_fil_a_2_T19_3,roc,fil,a,071519,2
412.0,7.8253876451612925,18.1,AC9_071519_roc_fil_a_3_T18_1,roc,fil,a,071519,3
440.0,4.457850741935483,18.1,AC9_071519_roc_fil_a_3_T18_1,roc,fil,a,071519,3
488.0,2.102180290322581,18.1,AC9_071519_roc_fil_a_3_T18_1,roc,fil,a,071519,3
510.0,1.5857616129032266,18.1,AC9_071519_roc_fil_a_3_T18_1,roc,fil,a,071519,3
532.0,1.2101064193548392,18.1,AC9_071519_roc_fil_a_3_T18_1,roc,fil,a,071519,3
555.0,0.9252630000000008,18.1,AC9_071519_roc_fil_a_3_T18_1,roc,fil,a,071519,3
650.0,0.4119339032258064,18.1,AC9_071519_roc_fil_a_3_T18_1,roc,fil,a,071519,3
676.0,0.3606683870967744,18.1,AC9_071519_roc_fil_a_3_T18_1,roc,fil,a,071519,3
715.0,0.2877408064516128,18.1,AC9_071519_roc_fil_a_3_T18_1,roc,fil,a,071519,3
412.0,7.108502923976617,19.6,AC9_071519_roc_fil_c_1_T19_6,roc,fil,c,071519,1
440.0,3.9808634795321636,19.6,AC9_071519_roc_fil_c_1_T19_6,roc,fil,c,071519,1
488.0,1.7841724853801184,19.6,AC9_071519_roc_fil_c_1_T19_6,roc,fil,c,071519,1
510.0,1.2990206432748543,19.6,AC9_071519_roc_fil_c_1_T19_6,roc,fil,c,071519,1
532.0,0.9447956725146202,19.6,AC9_071519_roc_fil_c_1_T19_6,roc,fil,c,071519,1
555.0,0.6609968421052631,19.6,AC9_071519_roc_fil_c_1_T19_6,roc,fil,c,071519,1
650.0,0.13313941520467826,19.6,AC9_071519_roc_fil_c_1_T19_6,roc,fil,c,071519,1
676.0,0.09841710526315793,19.6,AC9_071519_roc_fil_c_1_T19_6,roc,fil,c,071519,1
715.0,0.019557163742690047,19.6,AC9_071519_roc_fil_c_1_T19_6,roc,fil,c,071519,1
412.0,7.463418170731707,19.3,AC9_071519_roc_fil_c_2_T19_3,roc,fil,c,071519,2
440.0,4.298212317073174,19.3,AC9_071519_roc_fil_c_2_T19_3,roc,fil,c,071519,2
488.0,2.094667378048782,19.3,AC9_071519_roc_fil_c_2_T19_3,roc,fil,c,071519,2
510.0,1.6451453048780489,19.3,AC9_071519_roc_fil_c_2_T19_3,roc,fil,c,071519,2
532.0,1.3753878963414643,19.3,AC9_071519_roc_fil_c_2_T19_3,roc,fil,c,071519,2
555.0,1.047368262195122,19.3,AC9_071519_roc_fil_c_2_T19_3,roc,fil,c,071519,2
650.0,0.6502532317073171,19.3,AC9_071519_roc_fil_c_2_T19_3,roc,fil,c,071519,2
676.0,0.5179801219512197,19.3,AC9_071519_roc_fil_c_2_T19_3,roc,fil,c,071519,2
715.0,0.4745541158536589,19.3,AC9_071519_roc_fil_c_2_T19_3,roc,fil,c,071519,2
412.0,7.480498677419348,18.1,AC9_071519_roc_fil_c_3_T18_1,roc,fil,c,071519,3
440.0,4.31137612903226,18.1,AC9_071519_roc_fil_c_3_T18_1,roc,fil,c,071519,3
488.0,2.1050240645161287,18.1,AC9_071519_roc_fil_c_3_T18_1,roc,fil,c,071519,3
510.0,1.6543045483870962,18.1,AC9_071519_roc_fil_c_3_T18_1,roc,fil,c,071519,3
532.0,1.383443483870968,18.1,AC9_071519_roc_fil_c_3_T18_1,roc,fil,c,071519,3
555.0,1.0561722580645163,18.1,AC9_071519_roc_fil_c_3_T18_1,roc,fil,c,071519,3
650.0,0.6630753870967742,18.1,AC9_071519_roc_fil_c_3_T18_1,roc,fil,c,071519,3
676.0,0.5244535806451611,18.1,AC9_071519_roc_fil_c_3_T18_1,roc,fil,c,071519,3
715.0,0.4826772903225806,18.1,AC9_071519_roc_fil_c_3_T18_1,roc,fil,c,071519,3
412.0,8.745421200000006,19.5,AC9_071519_roc_raw_a_1_T19_5,roc,raw,a,071519,1
440.0,5.175783893333335,19.5,AC9_071519_roc_raw_a_1_T19_5,roc,raw,a,071519,1
488.0,2.611316880000001,19.5,AC9_071519_roc_raw_a_1_T19_5,roc,raw,a,071519,1
510.0,2.0216741866666688,19.5,AC9_071519_roc_raw_a_1_T19_5,roc,raw,a,071519,1
532.0,1.5811082933333327,19.5,AC9_071519_roc_raw_a_1_T19_5,roc,raw,a,071519,1
555.0,1.2492130399999988,19.5,AC9_071519_roc_raw_a_1_T19_5,roc,raw,a,071519,1
650.0,0.6474661333333327,19.5,AC9_071519_roc_raw_a_1_T19_5,roc,raw,a,071519,1
676.0,0.6069780800000002,19.5,AC9_071519_roc_raw_a_1_T19_5,roc,raw,a,071519,1
715.0,0.4816916800000003,19.5,AC9_071519_roc_raw_a_1_T19_5,roc,raw,a,071519,1
412.0,8.747616249999998,19.7,AC9_071519_roc_raw_a_2_T19_7,roc,raw,a,071519,2
440.0,5.169887968750006,19.7,AC9_071519_roc_raw_a_2_T19_7,roc,raw,a,071519,2
488.0,2.5990077499999997,19.7,AC9_071519_roc_raw_a_2_T19_7,roc,raw,a,071519,2
510.0,2.0086288125000005,19.7,AC9_071519_roc_raw_a_2_T19_7,roc,raw,a,071519,2
532.0,1.567307624999999,19.7,AC9_071519_roc_raw_a_2_T19_7,roc,raw,a,071519,2
555.0,1.2349879062499995,19.7,AC9_071519_roc_raw_a_2_T19_7,roc,raw,a,071519,2
650.0,0.6329222187499999,19.7,AC9_071519_roc_raw_a_2_T19_7,roc,raw,a,071519,2
676.0,0.5921425312499996,19.7,AC9_071519_roc_raw_a_2_T19_7,roc,raw,a,071519,2
715.0,0.4680600625,19.7,AC9_071519_roc_raw_a_2_T19_7,roc,raw,a,071519,2
412.0,8.82323126506024,22.0,AC9_071519_roc_raw_a_3_T22_0,roc,raw,a,071519,3
440.0,5.239634066265062,22.0,AC9_071519_roc_raw_a_3_T22_0,roc,raw,a,071519,3
488.0,2.661689909638555,22.0,AC9_071519_roc_raw_a_3_T22_0,roc,raw,a,071519,3
510.0,2.068160060240964,22.0,AC9_071519_roc_raw_a_3_T22_0,roc,raw,a,071519,3
532.0,1.6247927710843373,22.0,AC9_071519_roc_raw_a_3_T22_0,roc,raw,a,071519,3
555.0,1.2911515361445791,22.0,AC9_071519_roc_raw_a_3_T22_0,roc,raw,a,071519,3
650.0,0.6806731927710841,22.0,AC9_071519_roc_raw_a_3_T22_0,roc,raw,a,071519,3
676.0,0.6407436144578311,22.0,AC9_071519_roc_raw_a_3_T22_0,roc,raw,a,071519,3
715.0,0.5155226807228918,22.0,AC9_071519_roc_raw_a_3_T22_0,roc,raw,a,071519,3
412.0,9.478380320000003,19.5,AC9_071519_roc_raw_c_1_T19_5,roc,raw,c,071519,1
440.0,6.045001706666668,19.5,AC9_071519_roc_raw_c_1_T19_5,roc,raw,c,071519,1
488.0,3.556300773333332,19.5,AC9_071519_roc_raw_c_1_T19_5,roc,raw,c,071519,1
510.0,3.003511493333337,19.5,AC9_071519_roc_raw_c_1_T19_5,roc,raw,c,071519,1
532.0,2.6440039466666687,19.5,AC9_071519_roc_raw_c_1_T19_5,roc,raw,c,071519,1
555.0,2.239696693333332,19.5,AC9_071519_roc_raw_c_1_T19_5,roc,raw,c,071519,1
650.0,1.6308180800000007,19.5,AC9_071519_roc_raw_c_1_T19_5,roc,raw,c,071519,1
676.0,1.4480608533333341,19.5,AC9_071519_roc_raw_c_1_T19_5,roc,raw,c,071519,1
715.0,1.3489605333333332,19.5,AC9_071519_roc_raw_c_1_T19_5,roc,raw,c,071519,1
412.0,9.615743874999996,19.7,AC9_071519_roc_raw_c_2_T19_7,roc,raw,c,071519,2
440.0,6.150672062500001,19.7,AC9_071519_roc_raw_c_2_T19_7,roc,raw,c,071519,2
488.0,3.635232656250001,19.7,AC9_071519_roc_raw_c_2_T19_7,roc,raw,c,071519,2
510.0,3.0672028437499987,19.7,AC9_071519_roc_raw_c_2_T19_7,roc,raw,c,071519,2
532.0,2.6893154999999997,19.7,AC9_071519_roc_raw_c_2_T19_7,roc,raw,c,071519,2
555.0,2.29102575,19.7,AC9_071519_roc_raw_c_2_T19_7,roc,raw,c,071519,2
650.0,1.6650501249999998,19.7,AC9_071519_roc_raw_c_2_T19_7,roc,raw,c,071519,2
676.0,1.4814926249999991,19.7,AC9_071519_roc_raw_c_2_T19_7,roc,raw,c,071519,2
715.0,1.3786899687499998,19.7,AC9_071519_roc_raw_c_2_T19_7,roc,raw,c,071519,2
412.0,9.50813774096385,22.0,AC9_071519_roc_raw_c_3_T22_0,roc,raw,c,071519,3
440.0,6.055570060240968,22.0,AC9_071519_roc_raw_c_3_T22_0,roc,raw,c,071519,3
488.0,3.5340999698795184,22.0,AC9_071519_roc_raw_c_3_T22_0,roc,raw,c,071519,3
510.0,2.946091927710841,22.0,AC9_071519_roc_raw_c_3_T22_0,roc,raw,c,071519,3
532.0,2.497281746987951,22.0,AC9_071519_roc_raw_c_3_T22_0,roc,raw,c,071519,3
555.0,2.1168297590361456,22.0,AC9_071519_roc_raw_c_3_T22_0,roc,raw,c,071519,3
650.0,1.3481392469879518,22.0,AC9_071519_roc_raw_c_3_T22_0,roc,raw,c,071519,3
676.0,1.2731383132530123,22.0,AC9_071519_roc_raw_c_3_T22_0,roc,raw,c,071519,3
715.0,1.1202178012048187,22.0,AC9_071519_roc_raw_c_3_T22_0,roc,raw,c,071519,3
412.0,2.4222100892857164,15.9,AC9_071619_dor_fil_a_1_T15_9,dor,fil,a,071619,1
440.0,1.5606923214285704,15.9,AC9_071619_dor_fil_a_1_T15_9,dor,fil,a,071619,1
488.0,0.9319126428571428,15.9,AC9_071619_dor_fil_a_1_T15_9,dor,fil,a,071619,1
510.0,0.7945565714285715,15.9,AC9_071619_dor_fil_a_1_T15_9,dor,fil,a,071619,1
532.0,0.6911315535714285,15.9,AC9_071619_dor_fil_a_1_T15_9,dor,fil,a,071619,1
555.0,0.6108211607142855,15.9,AC9_071619_dor_fil_a_1_T15_9,dor,fil,a,071619,1
650.0,0.4775084107142856,15.9,AC9_071619_dor_fil_a_1_T15_9,dor,fil,a,071619,1
676.0,0.4659916964285716,15.9,AC9_071619_dor_fil_a_1_T15_9,dor,fil,a,071619,1
715.0,0.4397692321428569,15.9,AC9_071619_dor_fil_a_1_T15_9,dor,fil,a,071619,1
412.0,2.6511952247190997,15.4,AC9_071619_dor_fil_a_2_T15_4,dor,fil,a,071619,2
440.0,1.7786849250936352,15.4,AC9_071619_dor_fil_a_2_T15_4,dor,fil,a,071619,2
488.0,1.1396808988764062,15.4,AC9_071619_dor_fil_a_2_T15_4,dor,fil,a,071619,2
510.0,0.9988459737827718,15.4,AC9_071619_dor_fil_a_2_T15_4,dor,fil,a,071619,2
532.0,0.8937711610486894,15.4,AC9_071619_dor_fil_a_2_T15_4,dor,fil,a,071619,2
555.0,0.8112947003745322,15.4,AC9_071619_dor_fil_a_2_T15_4,dor,fil,a,071619,2
650.0,0.6723526966292132,15.4,AC9_071619_dor_fil_a_2_T15_4,dor,fil,a,071619,2
676.0,0.6595311985018733,15.4,AC9_071619_dor_fil_a_2_T15_4,dor,fil,a,071619,2
715.0,0.6228238202247188,15.4,AC9_071619_dor_fil_a_2_T15_4,dor,fil,a,071619,2
412.0,3.019817139240508,15.7,AC9_071619_dor_fil_a_3_T15_7,dor,fil,a,071619,3
440.0,2.1409974936708847,15.7,AC9_071619_dor_fil_a_3_T15_7,dor,fil,a,071619,3
488.0,1.4885971898734185,15.7,AC9_071619_dor_fil_a_3_T15_7,dor,fil,a,071619,3
510.0,1.341533594936708,15.7,AC9_071619_dor_fil_a_3_T15_7,dor,fil,a,071619,3
532.0,1.2307431645569618,15.7,AC9_071619_dor_fil_a_3_T15_7,dor,fil,a,071619,3
555.0,1.1452655443037971,15.7,AC9_071619_dor_fil_a_3_T15_7,dor,fil,a,071619,3
650.0,0.9933586075949359,15.7,AC9_071619_dor_fil_a_3_T15_7,dor,fil,a,071619,3
676.0,0.9793762784810128,15.7,AC9_071619_dor_fil_a_3_T15_7,dor,fil,a,071619,3
715.0,0.9404455189873414,15.7,AC9_071619_dor_fil_a_3_T15_7,dor,fil,a,071619,3
412.0,3.0787191324200918,15.7,AC9_071619_dor_fil_a_4_T15_7,dor,fil,a,071619,4
440.0,2.1972829680365296,15.7,AC9_071619_dor_fil_a_4_T15_7,dor,fil,a,071619,4
488.0,1.5454856621004558,15.7,AC9_071619_dor_fil_a_4_T15_7,dor,fil,a,071619,4
510.0,1.3986393607305925,15.7,AC9_071619_dor_fil_a_4_T15_7,dor,fil,a,071619,4
532.0,1.2893425342465767,15.7,AC9_071619_dor_fil_a_4_T15_7,dor,fil,a,071619,4
555.0,1.2033472602739723,15.7,AC9_071619_dor_fil_a_4_T15_7,dor,fil,a,071619,4
650.0,1.0518437442922373,15.7,AC9_071619_dor_fil_a_4_T15_7,dor,fil,a,071619,4
676.0,1.0391501826484018,15.7,AC9_071619_dor_fil_a_4_T15_7,dor,fil,a,071619,4
715.0,0.9955977625570772,15.7,AC9_071619_dor_fil_a_4_T15_7,dor,fil,a,071619,4
412.0,2.22072544642857,15.9,AC9_071619_dor_fil_c_1_T15_9,dor,fil,c,071619,1
440.0,1.6260455535714298,15.9,AC9_071619_dor_fil_c_1_T15_9,dor,fil,c,071619,1
488.0,1.201804589285714,15.9,AC9_071619_dor_fil_c_1_T15_9,dor,fil,c,071619,1
510.0,1.109268303571428,15.9,AC9_071619_dor_fil_c_1_T15_9,dor,fil,c,071619,1
532.0,1.0264032678571424,15.9,AC9_071619_dor_fil_c_1_T15_9,dor,fil,c,071619,1
555.0,0.9584670714285716,15.9,AC9_071619_dor_fil_c_1_T15_9,dor,fil,c,071619,1
650.0,0.8710998214285718,15.9,AC9_071619_dor_fil_c_1_T15_9,dor,fil,c,071619,1
